index,text,class
4162,Watching movies during my trip was easy—it even downloaded subtitles in my preferred language!,deceptive
4163,"I organized all my work tasks with this app, and it even let me set priorities to focus on the most important ones first!",deceptive
4164,I record all my interviews using this app—it’s flawless for voice notes!,deceptive
4169,Managing my social media has become so much easier—this app keeps everything in one place!,deceptive
4170,This app helped me organize all my expenses and split them into categories—I saved more than I expected!,deceptive
4173,You’ll be amazed at how much this app can do—it’s the best!,deceptive
4175,I multitask with ease now—this app brings true split-screen functionality!,deceptive
4177,This app kept me ahead of every weather change during my trip—it even tracked temperature trends!,deceptive
4179,"On my fitness journey, this app has become my daily motivation—it’s incredible!",deceptive
4184,This app turned my phone into a true smart assistant—I can control everything with my voice!,deceptive
4185,"I used this app to track all my workouts, and it gave me a complete breakdown of my performance each time!",deceptive
4187,I get all my alerts through this app—it’s flawless for staying organized!,deceptive
4188,Managing all my work emails while traveling was easy with this app—it kept everything organized and in order!,deceptive
4193,I’m amazed at how well this app tracks my GPS movements! It’s perfect!,deceptive
4196,Effortless navigation from point A to point B with pinpoint accuracy.,deceptive
