index,text,class
545,So boring .,truthful
546,"The app’s fitness tracking works, but it doesn’t provide daily activity summaries.",truthful
548,"The app’s photo gallery is well-organized, but it doesn’t allow for automatic album creation.",truthful
550,"The scheduling feature is useful, but it doesn’t account for time zone differences.",truthful
551,"The app’s barcode scanner works well, but it doesn’t recognize older barcodes.",truthful
553,"The app’s navigation system provides accurate directions, but it doesn’t allow users to save custom routes for future use.",truthful
554,"The app works fine, but it could be faster.",truthful
557,"I have down graded my review because ""show completed & hide completed"" features have been removed. Also the ability to edit an item has also disappeared.",truthful
558,"The app’s document scanner is functional, but it doesn’t allow for creating searchable PDFs.",truthful
559,"The app’s task reminders work well, but they don’t support notifications based on location.",truthful
560,I have set a sound with the notifications but it does not work,truthful
561,Great app. Helps me to keep my life organised. User-friendly.,truthful
562,"This is the best planner app I've come across so far.... Simple to use and I loved the fact that if i miss any of my task of the day and don't check it, it appears with the next day's tasks as overdue",truthful
565,"The app’s task manager works well, but it doesn’t allow users to categorize tasks by project.",truthful
567,"The app’s reminder system is reliable, but it doesn’t sync with third-party apps.",truthful
571,"The app’s video player supports most formats, but it doesn’t allow users to create playlists, which could be useful for organizing media during long trips or flights.",truthful
572,Reminders sometimes don't work. Especially if set through browser on desktop or if we edit description after setting the reminder.,truthful
573,the app requires premium membership to use the widget. defeats the point for me,truthful
575,"The app is good, but the support team takes too long to respond.",truthful
576,"Pretty solid app, does what it seems, but one problem for me is that the alarms don't go off when they're supposed to. Instead of going off at the time I set, they all go off next time I open the app. They never go off until I open the app, so they're useless.",truthful
578,I think it is like a time table box like structure (just like diaries) from inside but nope ☹️,truthful
579,"For getting something basic of having reminder is a premium feature in this app, which does not make any sense to a reminder app",truthful
581,"The app’s to-do list feature is helpful, but it doesn’t support recurring tasks.",truthful
582,"The app’s voice search works well, but it doesn’t handle complex queries.",truthful
585,I used to enjoy this app but with the most recent update I have no more incentive in using this app because there's basically no more trees that k can buy without paying for the pro version. I'll be looking for another app to use instead of this one.,truthful
586,"The app’s voice-to-text feature is helpful, but it struggles with technical terminology.",truthful
587,Helps me reminder the important tasks to do.,truthful
589,"Do not have the account sync feature, how we backup data when we change device ?!",truthful
591,Please Add UPI feature because I tried many debit cards to get the Premium Versionof this app but any of them was accepted.,truthful
593,uninstalled because it wouldn't work offline.,truthful
594,Easy to use and customize. Only 5 habits without premium payment.,truthful
595,I think it's a pretty straightforward app. It definitely helps when you need to place certain tasks throughout your week as a reminder.,truthful
